1419.205752,-19.065477,-18.694937,1.084087
1419.206924,-19.054636,-18.706797,1.482382
1419.208096,-19.067680,-18.743208,1.894545
1419.209267,-19.107054,-18.779669,1.843051
1419.210439,-19.125788,-18.791210,1.716031
1419.211611,-19.135956,-18.787096,1.464435
1419.212783,-19.156424,-18.801662,1.360721
1419.213955,-19.177645,-18.793537,0.847039
1419.215127,-19.222843,-18.805283,0.265701
1419.216299,-19.229700,-18.818548,0.376722
1419.217471,-19.198822,-18.861038,1.659480
1419.218642,-19.192402,-18.897535,2.419944
1419.219814,-19.179811,-18.934668,3.310446
1419.220986,-19.183376,-18.929358,3.150753
1419.222158,-19.195356,-18.910074,2.590806
1419.223330,-19.214485,-18.904016,2.142614
1419.224502,-19.235569,-18.892227,1.561543
1419.225674,-19.264256,-18.838640,0.126393
1419.226846,-19.296206,-18.857897,-0.092614
1419.228017,-19.297630,-18.883818,0.330609
1419.229189,-19.318335,-18.920265,0.603868
1419.230361,-19.328716,-18.952679,0.987951
1419.231533,-19.345806,-18.973862,1.059524
1419.232705,-19.343760,-18.965103,0.942194
1419.233877,-19.338400,-18.983538,1.358945
1419.235049,-19.338287,-19.003000,1.703515
1419.236221,-19.345268,-19.016596,1.820298
1419.237392,-19.347033,-19.030357,2.032571
1419.238564,-19.357063,-19.021454,1.697827
1419.239736,-19.355629,-19.006847,1.465811
1419.240908,-19.350830,-19.039482,2.127015
1419.242080,-19.366644,-19.068451,2.360733
1419.243252,-19.378641,-19.080956,2.369761
1419.244424,-19.377420,-19.080601,2.385173
1419.245596,-19.396372,-19.087852,2.177212
1419.246767,-19.423004,-19.096008,1.849928
1419.247939,-19.431274,-19.126490,2.243531
1419.249111,-19.408791,-19.128654,2.682694
1419.250283,-19.408489,-19.117182,2.483347
1419.251455,-19.442457,-19.133722,2.173384
1419.252627,-19.461071,-19.120956,1.618395
1419.253799,-19.460623,-19.079288,0.895435
1419.254971,-19.404566,-18.934208,-0.642743
1419.256142,-19.371212,-18.760763,-3.000329
1419.257314,-19.394318,-18.767492,-3.270993
1419.258486,-19.442465,-18.912880,-1.648760
1419.259658,-19.466774,-19.054077,0.349943
1419.260830,-19.480728,-19.107414,1.035568
1419.262002,-19.492678,-19.113304,0.929673
1419.263174,-19.485662,-19.098436,0.792658
1419.264346,-19.462351,-19.098541,1.201965
1419.265517,-19.459513,-19.129572,1.797891
1419.266689,-19.432642,-19.140209,2.463293
1419.267861,-19.375456,-19.122942,3.177812
1419.269033,-19.354212,-19.074123,2.683548
1419.270205,-19.370598,-19.076868,2.440190
1419.271377,-19.391794,-19.135563,3.110994
1419.272549,-19.406796,-19.113148,2.441650
1419.273721,-19.379633,-19.056170,1.912389
1419.274892,-19.371357,-19.043386,1.832700
1419.276064,-19.412432,-19.023693,0.766295
1419.277236,-19.401056,-19.004480,0.629843
1419.278408,-19.406162,-19.012781,0.685437
1419.279580,-19.397152,-19.040390,1.325585
1419.280752,-19.359035,-19.048784,2.146472
1419.281924,-19.334454,-19.026232,2.182491
1419.283096,-19.320538,-19.005306,2.058155
1419.284267,-19.243944,-18.928371,2.052107
1419.285439,-19.156048,-18.823263,1.747674
1419.286611,-19.234121,-18.906618,1.840959
1419.287783,-19.327953,-18.980152,1.483053
1419.288955,-19.323366,-18.998762,1.892217
1419.290127,-19.283226,-18.996082,2.557589
1419.291299,-19.213699,-18.980612,3.527908
1419.292471,-19.136221,-18.965357,4.659888
1419.293642,-19.150154,-18.949396,4.114031
1419.294814,-19.232437,-18.934776,2.370205
1419.295986,-19.234888,-18.872299,1.223366
1419.297158,-19.209249,-18.824448,0.834932
1419.298330,-19.183804,-18.839226,1.539782
1419.299502,-19.165152,-18.831356,1.729830
1419.300674,-19.173384,-18.794264,0.934098
1419.301846,-19.164749,-18.803196,1.241521
1419.303017,-19.139790,-18.818428,1.949582
1419.304189,-19.112782,-18.789709,1.919311
1419.305361,-19.088333,-18.749527,1.641454
1419.306533,-19.064270,-18.737726,1.857920
1419.307705,-19.035782,-18.759481,2.751258
1419.308877,-19.044098,-18.737103,2.204267
1419.310049,-19.054754,-18.724993,1.801058
1419.311221,-18.999340,-18.690727,2.175550
1419.312392,-18.954533,-18.624687,1.799578
